id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,non_boundary,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
335986,1,8,2,RG Sharma,A Symonds,M Kartik,0,0,0,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
335986,1,8,3,RG Sharma,A Symonds,M Kartik,0,0,0,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
335986,1,8,4,RG Sharma,A Symonds,M Kartik,0,0,0,0,1,caught,RG Sharma,WP Saha,,Deccan Chargers,Kolkata Knight Riders
335988,1,13,3,RG Sharma,SB Bangar,VY Mahesh,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,13,5,RG Sharma,SB Bangar,VY Mahesh,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,14,2,RG Sharma,SB Bangar,R Bhatia,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,14,4,RG Sharma,SB Bangar,R Bhatia,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,14,5,RG Sharma,SB Bangar,R Bhatia,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,15,3,RG Sharma,SB Bangar,Mohammad Asif,6,0,6,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,15,4,RG Sharma,SB Bangar,Mohammad Asif,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,15,6,RG Sharma,SB Bangar,Mohammad Asif,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,16,3,RG Sharma,AS Yadav,R Bhatia,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,16,4,RG Sharma,AS Yadav,R Bhatia,6,0,6,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,16,5,RG Sharma,AS Yadav,R Bhatia,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,17,1,RG Sharma,AS Yadav,MF Maharoof,6,0,6,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,17,2,RG Sharma,AS Yadav,MF Maharoof,6,0,6,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,17,3,RG Sharma,AS Yadav,MF Maharoof,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,17,4,RG Sharma,AS Yadav,MF Maharoof,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,17,5,RG Sharma,AS Yadav,MF Maharoof,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,17,6,RG Sharma,AS Yadav,MF Maharoof,2,0,2,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,18,4,RG Sharma,AS Yadav,R Bhatia,0,0,0,0,1,caught,RG Sharma,GD McGrath,,Deccan Chargers,Delhi Daredevils
335988,1,8,1,RG Sharma,A Symonds,VY Mahesh,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,8,2,RG Sharma,A Symonds,VY Mahesh,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,8,3,RG Sharma,A Symonds,VY Mahesh,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,8,5,RG Sharma,A Symonds,VY Mahesh,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,8,6,RG Sharma,A Symonds,VY Mahesh,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,9,1,RG Sharma,A Symonds,MF Maharoof,0,1,1,0,0,,,,wides,Deccan Chargers,Delhi Daredevils
335988,1,9,2,RG Sharma,A Symonds,MF Maharoof,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,10,1,RG Sharma,Shahid Afridi,VY Mahesh,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,10,2,RG Sharma,Shahid Afridi,VY Mahesh,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,10,3,RG Sharma,Shahid Afridi,VY Mahesh,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,10,4,RG Sharma,Shahid Afridi,VY Mahesh,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,10,5,RG Sharma,Shahid Afridi,VY Mahesh,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,10,6,RG Sharma,Shahid Afridi,VY Mahesh,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,11,1,RG Sharma,Shahid Afridi,MF Maharoof,2,0,2,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,11,2,RG Sharma,Shahid Afridi,MF Maharoof,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,11,3,RG Sharma,Shahid Afridi,MF Maharoof,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,11,5,RG Sharma,Shahid Afridi,MF Maharoof,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,12,5,RG Sharma,SB Bangar,R Bhatia,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335988,1,13,1,RG Sharma,SB Bangar,VY Mahesh,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
335990,1,8,4,RG Sharma,A Symonds,SK Warne,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,8,6,RG Sharma,A Symonds,SK Warne,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,9,1,RG Sharma,A Symonds,SK Trivedi,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,9,5,RG Sharma,A Symonds,SK Trivedi,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,9,6,RG Sharma,A Symonds,SK Trivedi,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,10,1,RG Sharma,A Symonds,SK Warne,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,10,3,RG Sharma,A Symonds,SK Warne,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,10,4,RG Sharma,A Symonds,SK Warne,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,11,1,RG Sharma,A Symonds,D Salunkhe,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,11,2,RG Sharma,A Symonds,D Salunkhe,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,11,4,RG Sharma,A Symonds,D Salunkhe,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,11,5,RG Sharma,A Symonds,D Salunkhe,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,12,1,RG Sharma,A Symonds,YK Pathan,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,12,5,RG Sharma,A Symonds,YK Pathan,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,12,6,RG Sharma,A Symonds,YK Pathan,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,13,2,RG Sharma,A Symonds,Pankaj Singh,2,0,2,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,13,3,RG Sharma,A Symonds,Pankaj Singh,6,0,6,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,13,4,RG Sharma,A Symonds,Pankaj Singh,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,13,6,RG Sharma,A Symonds,Pankaj Singh,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,14,4,RG Sharma,A Symonds,SK Trivedi,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,15,1,RG Sharma,A Symonds,SK Warne,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,15,4,RG Sharma,A Symonds,SK Warne,4,0,4,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,15,5,RG Sharma,A Symonds,SK Warne,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,16,2,RG Sharma,A Symonds,MM Patel,4,0,4,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,16,3,RG Sharma,A Symonds,MM Patel,4,0,4,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,16,4,RG Sharma,A Symonds,MM Patel,2,0,2,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,16,5,RG Sharma,A Symonds,MM Patel,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,16,6,RG Sharma,A Symonds,MM Patel,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,17,3,RG Sharma,A Symonds,SK Warne,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
335990,1,17,6,RG Sharma,A Symonds,SK Warne,0,0,0,0,1,caught,RG Sharma,D Salunkhe,,Deccan Chargers,Rajasthan Royals
335999,1,7,6,RG Sharma,VVS Laxman,VRV Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,8,3,RG Sharma,VVS Laxman,PP Chawla,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,8,4,RG Sharma,VVS Laxman,PP Chawla,2,0,2,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,8,5,RG Sharma,VVS Laxman,PP Chawla,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,7,2,RG Sharma,VVS Laxman,VRV Singh,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,9,5,RG Sharma,Shahid Afridi,VRV Singh,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,9,6,RG Sharma,Shahid Afridi,VRV Singh,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,10,1,RG Sharma,Shahid Afridi,IK Pathan,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,10,2,RG Sharma,Shahid Afridi,IK Pathan,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,10,5,RG Sharma,Shahid Afridi,IK Pathan,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,11,1,RG Sharma,Shahid Afridi,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,9,1,RG Sharma,Shahid Afridi,VRV Singh,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,9,3,RG Sharma,Shahid Afridi,VRV Singh,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,13,4,RG Sharma,SB Bangar,Gagandeep Singh,2,0,2,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,13,5,RG Sharma,SB Bangar,Gagandeep Singh,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,14,2,RG Sharma,DNT Zoysa,PP Chawla,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,14,4,RG Sharma,DNT Zoysa,PP Chawla,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,14,5,RG Sharma,DNT Zoysa,PP Chawla,6,0,6,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,14,6,RG Sharma,DNT Zoysa,PP Chawla,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,15,1,RG Sharma,DNT Zoysa,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,15,2,RG Sharma,DNT Zoysa,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,15,3,RG Sharma,DNT Zoysa,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,15,4,RG Sharma,DNT Zoysa,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,15,5,RG Sharma,DNT Zoysa,Gagandeep Singh,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,15,6,RG Sharma,DNT Zoysa,Gagandeep Singh,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,16,5,RG Sharma,D Kalyankrishna,S Sreesanth,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,16,6,RG Sharma,D Kalyankrishna,S Sreesanth,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,17,2,RG Sharma,D Kalyankrishna,VRV Singh,2,0,2,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,17,3,RG Sharma,D Kalyankrishna,VRV Singh,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,11,2,RG Sharma,Shahid Afridi,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,11,3,RG Sharma,Shahid Afridi,Gagandeep Singh,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,11,6,RG Sharma,Y Venugopal Rao,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,12,2,RG Sharma,Y Venugopal Rao,PP Chawla,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,17,6,RG Sharma,D Kalyankrishna,VRV Singh,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,18,2,RG Sharma,D Kalyankrishna,Gagandeep Singh,2,0,2,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,18,3,RG Sharma,D Kalyankrishna,Gagandeep Singh,2,0,2,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,18,4,RG Sharma,D Kalyankrishna,Gagandeep Singh,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,18,5,RG Sharma,D Kalyankrishna,Gagandeep Singh,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,18,6,RG Sharma,D Kalyankrishna,Gagandeep Singh,4,0,4,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,19,3,RG Sharma,RP Singh,IK Pathan,6,0,6,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,19,4,RG Sharma,RP Singh,IK Pathan,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
335999,1,19,6,RG Sharma,RP Singh,IK Pathan,0,1,1,0,0,,,,legbyes,Deccan Chargers,Kings XI Punjab
336002,1,13,4,RG Sharma,Y Venugopal Rao,V Kohli,2,0,2,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,13,5,RG Sharma,Y Venugopal Rao,V Kohli,1,1,2,0,0,,,,noballs,Deccan Chargers,Royal Challengers Bangalore
336002,1,13,7,RG Sharma,Y Venugopal Rao,V Kohli,0,1,1,0,0,,,,wides,Deccan Chargers,Royal Challengers Bangalore
336002,1,13,8,RG Sharma,Y Venugopal Rao,V Kohli,1,0,1,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,14,1,RG Sharma,Y Venugopal Rao,R Vinay Kumar,2,0,2,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,14,2,RG Sharma,Y Venugopal Rao,R Vinay Kumar,0,0,0,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,14,3,RG Sharma,Y Venugopal Rao,R Vinay Kumar,0,0,0,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,14,4,RG Sharma,Y Venugopal Rao,R Vinay Kumar,4,0,4,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,14,5,RG Sharma,Y Venugopal Rao,R Vinay Kumar,0,0,0,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,14,6,RG Sharma,Y Venugopal Rao,R Vinay Kumar,0,0,0,0,1,caught,RG Sharma,DW Steyn,,Deccan Chargers,Royal Challengers Bangalore
336002,1,11,3,RG Sharma,AC Gilchrist,A Kumble,1,0,1,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,11,5,RG Sharma,AC Gilchrist,A Kumble,4,0,4,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,11,6,RG Sharma,AC Gilchrist,A Kumble,1,0,1,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,12,1,RG Sharma,AC Gilchrist,R Vinay Kumar,1,0,1,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,12,4,RG Sharma,LPC Silva,R Vinay Kumar,0,0,0,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,12,5,RG Sharma,LPC Silva,R Vinay Kumar,0,0,0,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336002,1,12,6,RG Sharma,LPC Silva,R Vinay Kumar,0,0,0,0,0,,,,,Deccan Chargers,Royal Challengers Bangalore
336007,2,12,3,RG Sharma,SB Styris,M Muralitharan,0,0,0,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,12,4,RG Sharma,SB Styris,M Muralitharan,1,0,1,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,13,2,RG Sharma,SB Styris,Joginder Sharma,0,0,0,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,13,3,RG Sharma,SB Styris,Joginder Sharma,0,0,0,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,13,4,RG Sharma,SB Styris,Joginder Sharma,6,0,6,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,13,5,RG Sharma,SB Styris,Joginder Sharma,0,0,0,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,13,6,RG Sharma,SB Styris,Joginder Sharma,4,0,4,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,14,5,RG Sharma,SB Styris,M Ntini,1,0,1,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,15,2,RG Sharma,SB Styris,JA Morkel,0,0,0,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,15,3,RG Sharma,SB Styris,JA Morkel,1,0,1,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,15,5,RG Sharma,SB Styris,JA Morkel,1,0,1,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,16,1,RG Sharma,SB Styris,M Muralitharan,0,0,0,0,1,caught,RG Sharma,S Badrinath,,Deccan Chargers,Chennai Super Kings
336007,2,9,6,RG Sharma,SB Styris,JA Morkel,0,0,0,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,10,2,RG Sharma,SB Styris,M Muralitharan,3,0,3,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,10,4,RG Sharma,SB Styris,M Muralitharan,4,0,4,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,10,5,RG Sharma,SB Styris,M Muralitharan,1,0,1,0,0,,,,,Deccan Chargers,Chennai Super Kings
336007,2,11,1,RG Sharma,SB Styris,JA Morkel,1,0,1,0,0,,,,,Deccan Chargers,Chennai Super Kings
336011,1,13,5,RG Sharma,Shahid Afridi,SK Trivedi,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
336011,1,13,6,RG Sharma,Shahid Afridi,SK Trivedi,2,0,2,0,0,,,,,Deccan Chargers,Rajasthan Royals
336011,1,14,3,RG Sharma,SB Bangar,SK Warne,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
336011,1,15,1,RG Sharma,SB Bangar,SK Trivedi,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
336011,1,15,3,RG Sharma,SB Bangar,SK Trivedi,0,0,0,0,0,,,,,Deccan Chargers,Rajasthan Royals
336011,1,15,4,RG Sharma,SB Bangar,SK Trivedi,0,0,0,0,1,run out,RG Sharma,SK Warne,,Deccan Chargers,Rajasthan Royals
336011,1,12,4,RG Sharma,AC Gilchrist,YK Pathan,1,0,1,0,0,,,,,Deccan Chargers,Rajasthan Royals
336011,1,13,1,RG Sharma,AC Gilchrist,SK Trivedi,0,1,1,0,0,,,,legbyes,Deccan Chargers,Rajasthan Royals
336014,2,11,1,RG Sharma,Y Venugopal Rao,M Kartik,1,0,1,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,11,3,RG Sharma,Y Venugopal Rao,M Kartik,1,0,1,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,12,1,RG Sharma,Y Venugopal Rao,AB Dinda,4,0,4,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,12,2,RG Sharma,Y Venugopal Rao,AB Dinda,0,0,0,0,1,caught,RG Sharma,SC Ganguly,,Deccan Chargers,Kolkata Knight Riders
336014,2,7,3,RG Sharma,SB Styris,Umar Gul,0,0,0,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,7,4,RG Sharma,SB Styris,Umar Gul,0,0,0,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,7,5,RG Sharma,SB Styris,Umar Gul,0,0,0,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,7,6,RG Sharma,SB Styris,Umar Gul,0,4,4,0,0,,,,legbyes,Deccan Chargers,Kolkata Knight Riders
336014,2,8,2,RG Sharma,Y Venugopal Rao,SC Ganguly,0,0,0,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,8,3,RG Sharma,Y Venugopal Rao,SC Ganguly,6,0,6,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,8,4,RG Sharma,Y Venugopal Rao,SC Ganguly,1,0,1,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,9,1,RG Sharma,Y Venugopal Rao,M Kartik,0,0,0,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,9,2,RG Sharma,Y Venugopal Rao,M Kartik,0,1,1,0,0,,,,legbyes,Deccan Chargers,Kolkata Knight Riders
336014,2,9,5,RG Sharma,Y Venugopal Rao,M Kartik,0,1,1,0,0,,,,legbyes,Deccan Chargers,Kolkata Knight Riders
336014,2,10,2,RG Sharma,Y Venugopal Rao,SC Ganguly,6,0,6,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,5,3,RG Sharma,SB Styris,Umar Gul,4,0,4,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,5,4,RG Sharma,SB Styris,Umar Gul,0,1,1,0,0,,,,noballs,Deccan Chargers,Kolkata Knight Riders
336014,2,5,5,RG Sharma,SB Styris,Umar Gul,4,1,5,0,0,,,,noballs,Deccan Chargers,Kolkata Knight Riders
336014,2,5,6,RG Sharma,SB Styris,Umar Gul,0,0,0,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,5,7,RG Sharma,SB Styris,Umar Gul,1,0,1,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,6,5,RG Sharma,SB Styris,SC Ganguly,1,0,1,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,10,5,RG Sharma,Y Venugopal Rao,SC Ganguly,2,0,2,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,10,6,RG Sharma,Y Venugopal Rao,SC Ganguly,1,0,1,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336014,2,10,3,RG Sharma,Y Venugopal Rao,SC Ganguly,1,0,1,0,0,,,,,Deccan Chargers,Kolkata Knight Riders
336020,2,6,3,RG Sharma,HH Gibbs,A Mishra,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,7,1,RG Sharma,HH Gibbs,R Bhatia,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,7,2,RG Sharma,HH Gibbs,R Bhatia,0,0,0,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,7,3,RG Sharma,HH Gibbs,R Bhatia,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,8,1,RG Sharma,HH Gibbs,A Mishra,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,9,4,RG Sharma,SB Styris,R Bhatia,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,9,5,RG Sharma,SB Styris,R Bhatia,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,10,1,RG Sharma,SB Styris,A Mishra,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,10,2,RG Sharma,SB Styris,A Mishra,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,10,4,RG Sharma,SB Styris,A Mishra,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,10,6,RG Sharma,SB Styris,A Mishra,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,11,1,RG Sharma,SB Styris,R Bhatia,6,0,6,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,11,2,RG Sharma,SB Styris,R Bhatia,2,0,2,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,11,3,RG Sharma,SB Styris,R Bhatia,6,0,6,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,11,4,RG Sharma,SB Styris,R Bhatia,4,0,4,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,11,5,RG Sharma,SB Styris,R Bhatia,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,12,1,RG Sharma,SB Styris,MF Maharoof,1,0,1,0,0,,,,,Deccan Chargers,Delhi Daredevils
336020,2,12,4,RG Sharma,SB Styris,MF Maharoof,0,0,0,0,1,bowled,RG Sharma,,,Deccan Chargers,Delhi Daredevils
336024,2,1,6,RG Sharma,AC Gilchrist,DJ Bravo,4,0,4,0,0,,,,,Deccan Chargers,Mumbai Indians
336024,2,1,7,RG Sharma,AC Gilchrist,DJ Bravo,0,0,0,0,0,,,,,Deccan Chargers,Mumbai Indians
336024,2,2,3,RG Sharma,AC Gilchrist,A Nehra,0,0,0,0,0,,,,,Deccan Chargers,Mumbai Indians
336024,2,3,3,RG Sharma,AC Gilchrist,DJ Bravo,1,0,1,0,0,,,,,Deccan Chargers,Mumbai Indians
336024,2,3,5,RG Sharma,AC Gilchrist,DJ Bravo,0,0,0,0,0,,,,,Deccan Chargers,Mumbai Indians
336024,2,3,6,RG Sharma,AC Gilchrist,DJ Bravo,0,0,0,0,0,,,,,Deccan Chargers,Mumbai Indians
336024,2,4,3,RG Sharma,LPC Silva,CRD Fernando,0,0,0,0,1,lbw,RG Sharma,,,Deccan Chargers,Mumbai Indians
336024,2,2,4,RG Sharma,AC Gilchrist,A Nehra,1,0,1,0,0,,,,,Deccan Chargers,Mumbai Indians
336024,2,3,1,RG Sharma,AC Gilchrist,DJ Bravo,0,0,0,0,0,,,,,Deccan Chargers,Mumbai Indians
336024,2,3,2,RG Sharma,AC Gilchrist,DJ Bravo,0,0,0,0,0,,,,,Deccan Chargers,Mumbai Indians
336031,1,11,2,RG Sharma,AC Gilchrist,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
336031,1,11,3,RG Sharma,AC Gilchrist,Gagandeep Singh,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
336031,1,11,4,RG Sharma,AC Gilchrist,Gagandeep Singh,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
336031,1,12,1,RG Sharma,AC Gilchrist,RR Powar,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
336031,1,12,2,RG Sharma,AC Gilchrist,RR Powar,1,0,1,0,0,,,,,Deccan Chargers,Kings XI Punjab
336031,1,12,4,RG Sharma,AC Gilchrist,RR Powar,0,0,0,0,0,,,,,Deccan Chargers,Kings XI Punjab
